,u,v,length,highway,name,maxspeed
487,109424516,2974114618,219.86033799981638,secondary,瑞金二路,
488,109425172,109425203,75.8405543620558,secondary,瑞金二路,
489,109425172,858404226,470.6195955799835,residential,绍兴路,
490,109425203,109425332,88.07296152856509,secondary,瑞金二路,
491,109425203,9811815208,219.81448207878736,secondary,,40
492,109425332,9811815208,128.46399143229016,secondary,瑞金二路,
493,109425332,483133315,230.34394905763202,residential,永嘉路,
494,109425491,109425717,87.03473317609635,secondary,瑞金二路,
495,109425491,483133323,262.3016826572531,secondary,复兴中路,
496,109425717,601681398,233.71644331748232,residential,香山路,
497,109425717,601681402,102.73568426996181,secondary,瑞金二路,
498,109425825,554236879,208.1751159726734,secondary,淮海中路,
499,109425825,109426242,277.23781035896604,secondary,瑞金一路,
500,109425825,483133333,283.2846615407168,secondary,淮海中路,
501,109426242,62917024,408.75916890015554,tertiary,长乐路,
502,109426242,483133346,305.9322533103321,tertiary,长乐路,
503,109426242,479307526,176.2376132691988,secondary,瑞金一路,
504,109426506,5031510659,23.61326105810071,primary,延安中路,
505,109426506,154903712,18.751045289962207,secondary,石门一路,
506,109427057,602243306,216.65141007882588,residential,威海路,
507,109427057,477582652,294.2186820759456,residential,威海路,
508,109427057,5312024930,401.3503754729611,secondary,石门一路,
509,109427633,555631162,65.9004537251008,unclassified,泰兴路,
510,109427633,2483786493,155.37686044433863,"['unclassified', 'residential']",泰兴路,
511,109427633,64849283,117.93884766600942,secondary,南京西路,
512,109427633,64849276,285.25762323332845,secondary,南京西路,
513,109428563,109428857,86.02783927592407,secondary,北京西路,
514,109428563,9811801912,311.51551000829033,secondary,北京西路,
515,109428857,109428563,86.02783927592407,secondary,北京西路,
516,109428857,94821548,264.07875537207826,unclassified,泰兴路,
517,109428857,555624719,121.02659341826305,secondary,北京西路,
518,109429793,63283237,9.559586681186474,secondary,石门二路,
519,109429793,94821259,130.8189658373347,secondary,新闸路,
520,109430331,109651881,10.206528729299913,tertiary,共和路,
521,109430331,517783993,96.85565022389426,tertiary,共和路,
522,109430331,640007901,154.88400712037375,secondary,恒丰路,
523,109431506,829787648,37.89151373918331,primary,天目西路,
524,109431506,11416973346,49.20073918455648,primary_link,,
525,109432228,1723083578,85.11282498672861,trunk_link,,
526,109432228,8868031256,296.93388506898214,trunk_link,,
527,109651383,109682169,17.54615511785494,secondary,恒丰路,
528,109651383,8872745633,257.60296593944184,trunk_link,,40
529,109651383,639992190,220.2901893962741,primary,,
530,109651383,639992190,219.71810265509083,primary,天目西路,
531,109651881,2181350365,16.647008335434357,unclassified,普济路,
532,109651881,109430331,10.206528729299913,tertiary,共和路,
533,109651881,109679874,247.88233438834015,secondary,恒丰路,
534,109652012,8364430727,12.37916414744093,secondary,恒丰路,
535,109652012,639991875,145.30118793387734,secondary,恒通路,
536,109652252,9811834797,10.889788581716196,secondary,石门二路,
537,109652252,109652287,12.049004111968989,secondary,石门二路,
538,109652252,9779033930,192.2769712908762,secondary,新闸路,
539,109652287,9811834797,7.554811189946811,secondary,新闸路,
540,109652287,10296369834,204.24959289369602,secondary,石门二路,
541,109679874,109680332,8.52468593556713,tertiary,汉中路,
542,109679874,338642241,156.81466303632442,residential,汉中路,
543,109679874,109652012,85.95237588817358,secondary,恒丰路,
544,109680332,109679874,8.52468593556713,tertiary,汉中路,
545,109680332,109430331,247.6554158332716,secondary,恒丰路,
546,109680332,2483020636,85.91202238744785,tertiary,汉中路,
547,109682074,111138587,25.30419686147285,tertiary,梅园路,
548,109682074,639992188,134.80429989465608,primary,天目西路,
549,109682074,517777640,132.73107419368827,tertiary,梅园路,
550,109682169,109682178,15.419905220640267,primary,天目西路,
551,109682169,9811831212,10.978519827436406,secondary,恒丰路,
552,109682178,7180845364,16.838423427953124,secondary,恒丰路,
553,109682178,639992003,176.92626541248532,primary,长寿路,
554,109731794,600569892,539.6031889842454,trunk,南北高架路,
555,109731794,600569871,359.36851365263715,trunk_link,,
556,111138587,109682074,25.30419686147285,tertiary,梅园路,
557,111138587,639992112,160.69422594877233,primary,天目西路,
558,111138587,639992236,176.69136890207358,tertiary,梅园路,
559,111148069,994910744,107.08193570789248,residential,乐山路,30
560,111148069,2375929881,14.240768843093635,residential,广元西路,
561,111148069,640471886,347.504292644927,residential,广元西路,
562,115005745,93792610,307.4909960043954,residential,启新路,
563,115005745,4267598457,216.19078708475388,secondary,浦明路,
564,115005745,85647366,233.59383109887074,secondary,浦明路,
565,115005789,4267598457,503.174914344362,secondary,浦明路,
566,115005789,115006151,444.9948258400176,secondary,浦明路,
567,115006151,115005789,444.9948258400177,secondary,浦明路,
568,115006151,618426802,635.1977247723709,secondary,浦明路,
569,115062332,619335960,196.28212039486138,primary,浦东南路,
570,115071457,4370661444,28.281999722804628,primary,浦东南路,
571,115071457,619336148,171.51864548372225,primary,浦东南路,
572,115112904,115112983,16.442016223557836,tertiary,南码头路,
573,115112904,1893030228,152.44470925779845,tertiary,南码头路,
574,115112904,618848707,480.6355770348282,primary,浦东南路,
575,115112983,603172172,276.19027060166286,tertiary,南码头路,
576,115112983,619335956,249.9618337991633,primary,浦东南路,
577,115547719,115547773,15.1614836684324,primary,浦东南路,
578,115547773,476914724,28.912673440342953,primary,浦东南路,
579,115548081,115548357,13.969279124532271,primary,浦东大道,
580,115548081,602392063,100.70725273012495,secondary,浦东南路,
581,115548357,115548403,14.243043699174434,primary,浦东南路,
582,115548357,495771014,100.14727021206525,primary,陆家嘴东路,
583,115548383,115548081,14.214199298630463,primary,浦东南路,
584,115548383,554691049,222.9113445697373,primary,浦东大道,
585,115548403,115548383,13.84413796216414,primary,浦东大道,
586,115548403,10235757611,448.7068300178243,primary,浦东南路,
587,130015480,618746519,206.47186534494392,primary,延安中路,
588,130015480,5031700513,13.038145210161886,tertiary,富民路,
589,130015480,618745364,27.807391578437283,secondary,常德路,
590,130015482,857586140,399.54271363827655,residential,巨鹿路,
591,130015482,5031700513,216.73291149132544,tertiary,富民路,
592,130015482,152846089,314.71921106957785,tertiary,富民路,
593,130022540,130022631,221.74391643486402,residential,襄阳北路,
594,130022540,130015482,347.37318389783934,residential,巨鹿路,
595,130022631,130022540,221.74391643486402,residential,襄阳北路,
596,130022631,600487399,286.15879530137886,tertiary,长乐路,
597,130022631,152846089,335.9967750270113,tertiary,长乐路,
598,131151425,130022540,288.8936992425672,residential,巨鹿路,
599,131151425,793965939,107.13960049572287,secondary,陕西南路,
600,131166911,483126248,180.55967638432384,tertiary,襄阳南路,
601,131166911,154073348,282.7188965583442,secondary,复兴中路,
602,131167245,152846422,81.95500651174935,secondary,淮海中路,
603,131167245,858404191,236.15952345698196,tertiary,襄阳北路,
604,131167245,600504932,243.84857183526572,secondary,淮海中路,
605,131184023,94589934,99.44078160475713,tertiary,乌鲁木齐南路,
606,131184023,154072852,84.84381588695815,tertiary,乌鲁木齐中路,
607,131184023,804464960,429.27009090286566,secondary,淮海中路,
608,131184023,9269522770,117.03175427144078,secondary,淮海中路,
609,131349812,1490098826,287.9692298923551,tertiary,西康路,
610,131349812,132369185,195.39428258704777,secondary,北京西路,
611,131349812,618747263,226.32290273443394,secondary,北京西路,
612,131350175,131349812,88.66470309221025,tertiary,西康路,
613,131937881,618746983,253.36192426676828,secondary,南京西路,
614,131937881,618746744,113.5799356164986,secondary,常德路,
615,131937881,4380028727,209.12289940514808,secondary,南京西路,
616,131937881,131939120,134.22141969556304,secondary,常德路,
617,131939120,1881233637,13.080679939450288,secondary,常德路,
618,131939120,131937881,134.22141969556304,secondary,常德路,
619,131940524,469887249,251.1400102613904,secondary,常德路,
620,131940524,618747263,234.26261631274562,secondary,北京西路,
621,131940524,1573839190,264.92429645961954,secondary,北京西路,
622,131940524,2483786483,78.91642716921318,secondary,常德路,
623,132369185,495832245,194.13831133084705,secondary,北京西路,
624,132369185,94761700,117.956047080475,secondary,陕西北路,
625,132369185,131349812,195.39428258704774,secondary,北京西路,
626,132386149,131350175,243.56836678554947,residential,南阳路,
627,132386149,618745491,143.57899254140895,residential,铜仁路,
628,132491635,5437083687,280.3622977193097,secondary,南京西路,
629,132491635,5083013941,288.47592314274743,secondary,南京西路,
630,132491635,477575777,115.55771124797491,tertiary,黄陂北路,
631,146017176,559822203,180.966452829998,primary,延安西路,
632,146017403,64806568,28.264707217584753,primary,江苏路,
633,146017403,146017735,72.2487767741467,primary,延安西路,
634,146017735,78621053,91.48051906281702,primary,延安西路,
635,146017735,9503866675,61.25577641186466,residential,曹家堰路,
636,152846089,130015482,314.7192110695778,tertiary,富民路,
637,152846089,130022631,335.9967750270114,tertiary,长乐路,
638,152846089,152887810,54.91724582233267,tertiary,长乐路,
639,152846113,152846089,65.8183048086441,residential,富民路,
640,152846113,152888329,38.68701624750837,residential,东湖路,
641,152846422,131167245,81.95500651174935,secondary,淮海中路,
642,152846422,154073348,433.31839694661124,residential,汾阳路,
643,152846422,152888329,339.58031808121893,residential,东湖路,
644,152846422,603891496,532.8939958093846,secondary,淮海中路,
645,152847380,479284103,18.735637019059926,secondary,人民路,
646,152847380,624739189,25.693925722179433,secondary,河南南路,
647,152847559,75355694,43.85760926012002,secondary,人民路,
648,152847559,475975347,314.02165419662145,residential,丽水路,
649,152847559,476078805,136.99006875718177,secondary,人民路,
650,152848312,475974959,137.32840526829125,tertiary,人民路,
651,152848312,385113795,180.53122448872165,tertiary,人民路,
652,152848312,481387485,153.02386766515082,residential,,
653,152878617,601145315,14.362303605884248,secondary,淮海中路,
654,152878617,601663327,122.38434854811204,secondary,西藏南路,
655,152878617,479290062,142.27284898215177,secondary,淮海东路,
656,152887810,152846113,81.88149113258463,residential,东湖路,
657,152887810,152846089,54.91724582233267,tertiary,长乐路,
658,152887810,603891498,217.43874235050944,tertiary,长乐路,
659,152888329,152846422,339.58031808121893,residential,东湖路,
660,152888329,858404191,300.8590182959357,residential,新乐路,
661,152888329,152846113,38.68701624750837,residential,东湖路,
662,154072852,9269522770,115.90939253321817,tertiary,复兴西路,
663,154072852,131184023,84.84381588695815,tertiary,乌鲁木齐中路,
664,154072852,603891525,251.65781316360733,tertiary,复兴西路,
665,154072852,154072919,240.66457184499535,tertiary,乌鲁木齐中路,
666,154072919,6369165292,138.20423167464946,tertiary,乌鲁木齐中路,
667,154072919,1576354815,316.7361248704293,residential,五原路,
668,154072919,154072852,240.66457184499538,tertiary,乌鲁木齐中路,
669,154072987,6369165292,65.51064973564259,tertiary,乌鲁木齐中路,
670,154072987,603891408,517.6542346509902,residential,安福路,
671,154072987,154073129,145.75090955712852,tertiary,乌鲁木齐中路,
672,154073129,2822040271,73.71353816515332,residential,长乐路,
673,154073129,154080003,195.22025901823224,tertiary,乌鲁木齐中路,
674,154073129,154072987,145.75090955712852,tertiary,乌鲁木齐中路,
675,154073129,600486973,504.30992295020343,residential,长乐路,
676,154073243,154072919,46.12150964557489,residential,五原路,
677,154073243,5226901252,75.13694273394817,residential,,
678,154073348,152846422,433.3183969466113,residential,汾阳路,
679,154073348,267671967,171.68817663851087,residential,汾阳路,
680,154073348,857586380,445.1007760130955,secondary,复兴中路,
681,154080003,4824550728,103.83651289330078,secondary,华山路,
682,154080003,600486973,608.2387661814664,secondary,华山路,
683,154080003,154885125,304.27796285860666,tertiary,乌鲁木齐北路,
684,154080003,154073129,195.2202590182322,tertiary,乌鲁木齐中路,
685,154885125,603891484,42.33268901619501,tertiary,乌鲁木齐中路,
686,154885125,63338308,244.58747736317787,primary,延安西路,
687,154885125,154080003,304.27796285860666,tertiary,乌鲁木齐北路,
688,154902768,1984271673,398.2454001988092,trunk_link,,
689,154902768,78017298,1536.1038751148662,trunk,延安高架路,
690,154903712,5031510661,36.61002248094141,primary,延安中路,
691,154903712,5031510662,7.110714577695012,secondary,石门一路,
692,156251914,7602404187,14.755540790777147,trunk_link,,
693,156251914,479940260,92.2906851252915,trunk_link,,
694,156252296,109682074,38.15665868745928,primary,天目西路,
695,156252570,559812401,364.19778372526514,primary,天目中路,
696,156252964,9268807309,12.576834015284735,secondary,西藏北路,
697,156252964,9268807306,140.01409042213933,secondary,曲阜西路,
